,blockorder,blockname,blocknumber,task,trialcount,tablerow,key,status,RT,target_button,batch,timeout,ITI,rate,rate_RT,rate_status,participant,correct,real,experience
14,1,TRAINING_BLOCK,2,TRAINING_TASK,15,24,2,2,2782,1,real,1,446,6,0,0,4,0,0,3
15,1,TRAINING_BLOCK,2,TRAINING_TASK,16,27,1,1,4552,1,real,1,460,6,0,0,4,1,1,3
16,1,TRAINING_BLOCK,2,TRAINING_TASK,17,22,2,2,2915,1,real,1,419,6,0,0,4,0,0,3
17,1,TRAINING_BLOCK,2,TRAINING_TASK,18,5,2,1,1005,2,1055,1,580,6,0,0,4,1,0,3
18,1,TRAINING_BLOCK,2,TRAINING_TASK,19,17,1,2,2352,2,60000,1,410,6,0,0,4,0,1,3
19,1,TRAINING_BLOCK,2,TRAINING_TASK,20,10,2,1,2928,2,7954,1,425,6,0,0,4,1,0,3
20,1,TRAINING_BLOCK,2,TRAINING_TASK,21,8,2,1,1272,2,1055,1,413,6,0,0,4,1,0,3
21,1,TRAINING_BLOCK,2,TRAINING_TASK,22,29,1,1,1935,1,real,1,475,6,0,0,4,1,1,3
22,1,TRAINING_BLOCK,2,TRAINING_TASK,23,23,1,1,1583,1,real,1,522,6,0,0,4,1,1,3
23,1,TRAINING_BLOCK,2,TRAINING_TASK,24,16,2,1,1663,2,24440,1,416,6,0,0,4,1,0,3
24,1,TRAINING_BLOCK,2,TRAINING_TASK,25,3,2,1,921,2,344,1,545,6,0,0,4,1,0,3
25,1,TRAINING_BLOCK,2,TRAINING_TASK,26,12,2,1,2261,2,7954,1,493,6,0,0,4,1,0,3
26,1,TRAINING_BLOCK,2,TRAINING_TASK,27,18,1,2,2461,2,60000,1,415,6,0,0,4,0,1,3
27,1,TRAINING_BLOCK,2,TRAINING_TASK,28,7,2,1,1911,2,1055,1,503,6,0,0,4,1,0,3
28,1,TRAINING_BLOCK,2,TRAINING_TASK,29,9,2,1,1897,2,7954,1,418,6,0,0,4,1,0,3
29,1,TRAINING_BLOCK,2,TRAINING_TASK,30,2,2,1,1341,2,344,1,401,6,0,0,4,1,0,3
30,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,31,41,2,1,794,2,1055,0,521,6,0,0,4,1,0,3
31,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,32,110,2,1,3089,2,24440,0,412,6,0,0,4,1,0,3
32,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,33,147,2,1,2403,2,60000,0,475,6,0,0,4,1,0,3
33,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,34,118,2,1,3837,2,24440,0,558,6,0,0,4,1,0,3
34,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,35,152,1,2,3497,2,60000,0,402,6,0,0,4,0,1,3
35,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,36,87,2,1,1338,2,7954,0,409,6,0,0,4,1,0,3
36,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,37,153,1,2,4720,2,60000,0,525,6,0,0,4,0,1,3
37,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,38,18,2,1,1138,2,344,0,562,6,0,0,4,1,0,3
38,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,39,13,2,1,867,2,344,0,484,6,0,0,4,1,0,3
39,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,40,127,2,1,2268,2,24440,0,512,6,0,0,4,1,0,3
40,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,41,139,1,2,3896,2,60000,0,463,6,0,0,4,0,1,3
41,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,42,226,1,1,2026,1,real,0,453,6,0,0,4,1,1,3
42,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,43,51,2,1,1052,2,1055,0,515,6,0,0,4,1,0,3
43,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,44,155,2,1,3080,2,60000,0,581,6,0,0,4,1,0,3
44,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,45,4,2,1,879,2,344,0,450,6,0,0,4,1,0,3
45,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,46,239,1,1,2872,1,real,0,547,6,0,0,4,1,1,3
46,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,47,164,1,1,5392,1,real,0,439,6,0,0,4,1,1,3
47,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,48,230,2,2,2659,1,real,0,590,6,0,0,4,0,0,3
48,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,49,176,1,1,1697,1,real,0,469,6,0,0,4,1,1,3
49,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,50,14,2,1,711,2,344,0,480,6,0,0,4,1,0,3
50,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,51,175,2,2,3981,1,real,0,585,6,0,0,4,0,0,3
51,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,52,123,1,2,4363,2,24440,0,492,6,0,0,4,0,1,3
52,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,53,221,2,2,3161,1,real,0,568,6,0,0,4,0,0,3
53,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,54,210,2,2,3571,1,real,0,404,6,0,0,4,0,0,3
54,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,55,30,2,1,817,2,344,0,472,6,0,0,4,1,0,3
55,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,56,5,2,1,671,2,344,0,524,6,0,0,4,1,0,3
56,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,57,63,2,1,986,2,1055,0,529,6,0,0,4,1,0,3
57,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,58,25,2,1,805,2,344,0,572,6,0,0,4,1,0,3
58,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,59,32,2,1,853,2,344,0,450,6,0,0,4,1,0,3
59,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,60,111,2,1,1619,2,24440,0,580,6,0,0,4,1,0,3
60,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,61,182,1,1,3156,1,real,0,489,6,0,0,4,1,1,3
61,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,62,17,2,1,960,2,344,0,463,6,0,0,4,1,0,3
62,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,63,65,2,1,1675,2,7954,0,441,6,0,0,4,1,0,3
63,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,64,31,2,1,1193,2,344,0,577,6,0,0,4,1,0,3
64,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,65,109,1,2,5136,2,24440,0,481,6,0,0,4,0,1,3
65,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,66,38,2,1,1002,2,1055,0,441,6,0,0,4,1,0,3
66,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,67,22,2,1,727,2,344,0,440,6,0,0,4,1,0,3
67,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,68,202,1,1,2516,1,real,0,558,6,0,0,4,1,1,3
68,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,69,74,2,1,1189,2,7954,0,446,6,0,0,4,1,0,3
69,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,70,82,2,1,1328,2,7954,0,472,6,0,0,4,1,0,3
70,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,71,47,2,1,1158,2,1055,0,514,6,0,0,4,1,0,3
71,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,72,228,1,1,1541,1,real,0,583,6,0,0,4,1,1,3
72,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,73,16,2,1,783,2,344,0,454,6,0,0,4,1,0,3
73,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,74,90,2,1,1447,2,7954,0,560,6,0,0,4,1,0,3
74,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,75,222,1,1,1105,1,real,0,482,6,0,0,4,1,1,3
75,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,76,129,2,1,1974,2,60000,0,586,6,0,0,4,1,0,3
76,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,77,42,2,1,843,2,1055,0,544,6,0,0,4,1,0,3
77,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,78,192,2,2,3645,1,real,0,500,6,0,0,4,0,0,3
78,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,79,85,2,1,1129,2,7954,0,450,6,0,0,4,1,0,3
79,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,80,39,2,1,712,2,1055,0,591,6,0,0,4,1,0,3
80,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,81,148,2,1,2119,2,60000,0,593,6,0,0,4,1,0,3
81,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,82,166,1,1,1078,1,real,0,591,6,0,0,4,1,1,3
82,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,83,125,2,1,2642,2,24440,0,443,6,0,0,4,1,0,3
83,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,84,52,2,1,702,2,1055,0,419,6,0,0,4,1,0,3
84,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,85,46,2,1,841,2,1055,0,484,6,0,0,4,1,0,3
85,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,86,70,2,1,958,2,7954,0,528,6,0,0,4,1,0,3
86,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,87,34,2,1,971,2,1055,0,425,6,0,0,4,1,0,3
87,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,88,144,1,2,1759,2,60000,0,586,6,0,0,4,0,1,3
88,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,89,15,2,1,829,2,344,0,430,6,0,0,4,1,0,3
89,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,90,77,2,1,1122,2,7954,0,516,6,0,0,4,1,0,3
90,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,91,1,2,1,1424,2,344,0,424,6,0,0,4,1,0,3
91,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,92,112,2,1,3640,2,24440,0,467,6,0,0,4,1,0,3
92,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,93,154,1,2,2293,2,60000,0,448,6,0,0,4,0,1,3
93,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,94,219,2,2,2864,1,real,0,537,6,0,0,4,0,0,3
94,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,95,11,2,1,826,2,344,0,533,6,0,0,4,1,0,3
95,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,96,132,2,1,1389,2,60000,0,441,6,0,0,4,1,0,3
96,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,97,20,2,1,1101,2,344,0,577,6,0,0,4,1,0,3
97,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,98,98,2,1,2183,2,24440,0,520,6,0,0,4,1,0,3
98,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,99,68,2,1,1306,2,7954,0,422,6,0,0,4,1,0,3
99,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,100,231,1,1,1125,1,real,0,594,6,0,0,4,1,1,3
100,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,101,136,1,2,2029,2,60000,0,543,6,0,0,4,0,1,3
101,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,102,201,1,1,1137,1,real,0,531,6,0,0,4,1,1,3
102,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,103,157,2,1,1648,2,60000,0,467,6,0,0,4,1,0,3
103,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,104,196,2,2,2383,1,real,0,533,6,0,0,4,0,0,3
104,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,105,61,2,1,820,2,1055,0,429,6,0,0,4,1,0,3
105,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,106,62,2,1,909,2,1055,0,441,6,0,0,4,1,0,3
106,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,107,99,2,1,1577,2,24440,0,450,6,0,0,4,1,0,3
107,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,108,33,2,1,910,2,1055,0,415,6,0,0,4,1,0,3
108,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,109,24,2,1,806,2,344,0,570,6,0,0,4,1,0,3
109,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,110,195,1,1,996,1,real,0,526,6,0,0,4,1,1,3
110,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,111,142,2,2,101929,2,60000,0,477,6,0,0,4,0,0,3
111,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,112,121,2,1,2884,2,24440,0,475,6,0,0,4,1,0,3
112,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,113,6,2,1,813,2,344,0,598,6,0,0,4,1,0,3
113,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,114,138,1,2,1176,2,60000,0,469,6,0,0,4,0,1,3
114,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,115,126,2,1,890,2,24440,0,517,6,0,0,4,1,0,3
115,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,116,179,1,1,1377,1,real,0,528,6,0,0,4,1,1,3
116,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,117,216,2,2,1713,1,real,0,525,6,0,0,4,0,0,3
117,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,118,88,2,1,567,2,7954,0,402,6,0,0,4,1,0,3
118,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,119,187,1,1,1442,1,real,0,410,6,0,0,4,1,1,3
119,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,120,96,2,1,1748,2,7954,0,588,6,0,0,4,1,0,3
120,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,121,145,1,2,1190,2,60000,0,448,6,0,0,4,0,1,3
121,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,122,100,2,1,1192,2,24440,0,516,6,0,0,4,1,0,3
122,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,123,106,2,1,1730,2,24440,0,595,6,0,0,4,1,0,3
123,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,124,36,2,1,787,2,1055,0,493,6,0,0,4,1,0,3
124,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,125,168,1,1,2027,1,real,0,582,6,0,0,4,1,1,3
125,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,126,190,1,1,1559,1,real,0,428,6,0,0,4,1,1,3
126,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,127,81,2,1,875,2,7954,0,484,6,0,0,4,1,0,3
127,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,128,229,1,1,1100,1,real,0,571,6,0,0,4,1,1,3
128,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,129,108,2,1,1608,2,24440,0,544,6,0,0,4,1,0,3
129,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,130,10,2,1,667,2,344,0,448,6,0,0,4,1,0,3
130,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,131,171,2,2,2652,1,real,0,430,6,0,0,4,0,0,3
131,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,132,80,2,1,2788,2,7954,0,459,6,0,0,4,1,0,3
132,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,133,191,1,1,3550,1,real,0,533,6,0,0,4,1,1,3
133,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,134,49,2,1,933,2,1055,0,513,6,0,0,4,1,0,3
134,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,135,140,1,2,1549,2,60000,0,569,6,0,0,4,0,1,3
135,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,136,211,1,1,1370,1,real,0,567,6,0,0,4,1,1,3
136,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,137,116,2,1,633,2,24440,0,575,6,0,0,4,1,0,3
137,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,138,89,2,1,943,2,7954,0,485,6,0,0,4,1,0,3
138,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,139,204,2,2,2176,1,real,0,452,6,0,0,4,0,0,3
139,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,140,122,2,1,2307,2,24440,0,549,6,0,0,4,1,0,3
140,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,141,115,2,1,2097,2,24440,0,563,6,0,0,4,1,0,3
141,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,142,206,1,1,1002,1,real,0,565,6,0,0,4,1,1,3
142,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,143,103,1,2,1660,2,24440,0,546,6,0,0,4,0,1,3
143,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,144,131,2,1,3194,2,60000,0,501,6,0,0,4,1,0,3
144,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,145,134,2,1,1934,2,60000,0,456,6,0,0,4,1,0,3
145,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,146,91,2,1,886,2,7954,0,575,6,0,0,4,1,0,3
146,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,147,56,2,1,784,2,1055,0,598,6,0,0,4,1,0,3
147,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,148,133,2,1,2558,2,60000,0,512,6,0,0,4,1,0,3
148,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,149,97,1,2,1060,2,24440,0,518,6,0,0,4,0,1,3
149,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,150,2,2,1,725,2,344,0,567,6,0,0,4,1,0,3
150,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,151,240,1,1,1679,1,real,0,428,6,0,0,4,1,1,3
151,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,152,54,2,1,791,2,1055,0,565,6,0,0,4,1,0,3
152,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,153,19,2,1,1582,2,344,0,535,6,0,0,4,1,0,3
153,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,154,199,1,1,2798,1,real,0,439,6,0,0,4,1,1,3
154,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,155,207,2,2,4567,1,real,0,515,6,0,0,4,0,0,3
155,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,156,120,2,1,4066,2,24440,0,442,6,0,0,4,1,0,3
156,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,157,232,1,1,1679,1,real,0,592,6,0,0,4,1,1,3
157,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,158,79,2,1,948,2,7954,0,574,6,0,0,4,1,0,3
158,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,159,57,2,1,745,2,1055,0,530,6,0,0,4,1,0,3
159,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,160,169,1,1,1622,1,real,0,422,6,0,0,4,1,1,3
160,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,161,236,1,1,2230,1,real,0,411,6,0,0,4,1,1,3
161,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,162,59,2,1,700,2,1055,0,411,6,0,0,4,1,0,3
162,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,163,220,1,1,2204,1,real,0,412,6,0,0,4,1,1,3
163,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,164,29,2,1,664,2,344,0,547,6,0,0,4,1,0,3
164,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,165,9,2,1,615,2,344,0,589,6,0,0,4,1,0,3
165,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,166,58,2,1,1165,2,1055,0,454,6,0,0,4,1,0,3
166,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,167,205,1,1,2924,1,real,0,536,6,0,0,4,1,1,3
167,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,168,197,1,1,1202,1,real,0,561,6,0,0,4,1,1,3
168,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,169,193,2,2,1714,1,real,0,600,6,0,0,4,0,0,3
169,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,170,21,2,1,615,2,344,0,466,6,0,0,4,1,0,3
170,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,171,184,1,1,3225,1,real,0,554,6,0,0,4,1,1,3
171,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,172,159,2,1,1094,2,60000,0,535,6,0,0,4,1,0,3
172,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,173,141,2,1,3053,2,60000,0,568,6,0,0,4,1,0,3
173,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,174,26,2,1,631,2,344,0,524,6,0,0,4,1,0,3
174,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,175,12,2,1,710,2,344,0,598,6,0,0,4,1,0,3
175,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,176,50,2,1,938,2,1055,0,587,6,0,0,4,1,0,3
176,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,177,183,2,2,1979,1,real,0,599,6,0,0,4,0,0,3
177,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,178,237,2,2,3680,1,real,0,591,6,0,0,4,0,0,3
178,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,179,44,2,1,1303,2,1055,0,498,6,0,0,4,1,0,3
179,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,180,172,1,1,1517,1,real,0,443,6,0,0,4,1,1,3
180,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,181,67,2,1,2684,2,7954,0,534,6,0,0,4,1,0,3
181,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,182,194,1,1,1159,1,real,0,415,6,0,0,4,1,1,3
182,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,183,223,1,1,2497,1,real,0,580,6,0,0,4,1,1,3
183,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,184,217,2,2,3581,1,real,0,507,6,0,0,4,0,0,3
184,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,185,92,2,1,787,2,7954,0,507,6,0,0,4,1,0,3
185,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,186,165,2,2,1352,1,real,0,482,6,0,0,4,0,0,3
186,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,187,40,2,1,835,2,1055,0,511,6,0,0,4,1,0,3
187,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,188,143,1,2,1036,2,60000,0,523,6,0,0,4,0,1,3
188,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,189,149,2,1,2266,2,60000,0,491,6,0,0,4,1,0,3
189,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,190,27,2,1,909,2,344,0,411,6,0,0,4,1,0,3
190,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,191,146,1,2,2095,2,60000,0,508,6,0,0,4,0,1,3
191,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,192,3,2,2,50053,2,344,0,571,6,0,0,4,0,0,3
192,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,193,35,2,1,1125,2,1055,0,475,6,0,0,4,1,0,3
193,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,194,102,2,1,2966,2,24440,0,524,6,0,0,4,1,0,3
194,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,195,214,2,2,1916,1,real,0,493,6,0,0,4,0,0,3
195,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,196,119,1,2,2015,2,24440,0,572,6,0,0,4,0,1,3
196,1,MAIN_EXPERIMENT_BLOCK,3,MAIN_EXPERIMENT_TASK,197,130,2,1,1814,2,60000,0,541,6,0,0,4,1,0,3
